order_id,date,product_id,quantity,unit_price,customer_id,region,product_name,category,supplier,customer_name,age,gender,city,total_sales,year,month,age_group
O007338,2024-09-12,P00168,4,376.64,C01405,West,Respond,Books,Brown-Perry,Omar Mendez,38,Male,Brandiberg,1506.56,2024,9,46-55
O007339,2025-03-27,P00412,4,80.47,C00836,North,Because,Toys,"Nolan, Meyers and Johnson",David Gomez,20,Female,Josephton,321.88,2025,3,26-35
O007340,2023-12-12,P00417,5,336.62,C01767,East,Interest,Clothing,Smith PLC,Karen Jones,56,Male,West Nichole,1683.1,2023,12,66+
O007341,2024-12-01,P00086,3,380.27,C00876,South,Truth,Electronics,Lawson-Hall,Peter Johnston,55,Other,West Christopher,1140.81,2024,12,66+
O007342,2025-03-26,P00110,1,473.86,C00970,East,Capital,Toys,Bass-Bolton,Rebecca Wilson,31,Male,Archertown,473.86,2025,3,36-45
O007343,2023-10-26,P00037,2,82.45,C00766,West,Force,Books,Cooper-Haley,Brandon Long,67,Female,Andreaton,164.9,2023,10,
O007344,2023-12-26,P00130,6,471.06,C00595,North,Fill,Home,Navarro Inc,Jeffrey Key,68,Female,Reynoldsbury,2826.36,2023,12,
O007345,2024-07-02,P00488,6,355.52,C00317,North,Political,Electronics,"King, Gomez and Martinez",Bethany Clark,22,Other,Stephanieland,2133.12,2024,7,26-35
O007346,2025-02-19,P00004,2,260.95,C00738,North,Voice,Books,Barton-Cruz,Jennifer Reeves,40,Female,East Angelaburgh,521.9,2025,2,46-55
O007347,2024-08-25,P00171,3,24.75,C00191,South,Kind,Electronics,Winters Inc,Kayla Hernandez,62,Female,Port Davidfurt,74.25,2024,8,66+
O007348,2024-06-09,P00021,7,148.2,C00342,East,Mother,Toys,Brock LLC,Catherine Adams,68,Female,West Lauren,1037.3999999999999,2024,6,
O007349,2024-02-29,P00108,9,58.6,C00817,East,Film,Home,Brown-Perry,Dr. Kylie Powell,62,Male,Port Raymond,527.4,2024,2,66+
O007350,2023-09-28,P00086,7,379.33,C01924,West,Truth,Electronics,Lawson-Hall,Christine Jones,59,Male,New Bradley,2655.31,2023,9,66+
O007351,2023-05-21,P00209,8,424.35,C00291,South,Top,Clothing,Calhoun-Rivers,Amanda Holland,65,Male,Lake Michael,3394.8,2023,5,
O007352,2024-05-08,P00251,4,491.86,C01457,South,Large,Beauty,Morgan-Richardson,Gabriela Jones,49,Female,Ramirezburgh,1967.44,2024,5,56-65
O007353,2024-06-01,P00395,2,309.26,C00566,North,A,Clothing,Morton and Sons,Shelby Jackson,23,Male,Smithhaven,618.52,2024,6,26-35
O007354,2024-07-26,P00065,5,398.34,C00373,South,Whole,Clothing,Rodriguez-Brown,Rachel Davis DVM,19,Female,Port Daniel,1991.6999999999998,2024,7,26-35
O007355,2024-03-31,P00478,6,73.22,C00797,North,Your,Home,Short Ltd,Joseph King,38,Male,Port Donna,439.32,2024,3,46-55
O007356,2023-07-17,P00137,2,100.83,C00034,East,Realize,Books,Clarke-Jones,Shawn Weber,22,Other,East Kathyfort,201.66,2023,7,26-35
O007357,2024-04-22,P00105,5,158.61,C00345,South,Boy,Electronics,Atkins-Owen,Stacy Vega,62,Female,West Brian,793.0500000000001,2024,4,66+
O007358,2023-09-11,P00462,9,403.51,C00585,North,Rather,Electronics,Bennett LLC,Maria Mullins,63,Male,South Richardmouth,3631.59,2023,9,66+
O007359,2024-10-14,P00437,1,133.09,C00928,South,Tv,Toys,Frank Ltd,Sabrina Gutierrez,68,Female,New Robert,133.09,2024,10,
O007360,2024-06-29,P00261,6,49.16,C00657,West,Hard,Home,Smith Ltd,Sheila Hopkins,55,Male,New Devonhaven,294.96,2024,6,66+
O007361,2024-06-11,P00004,9,134.89,C00871,East,Voice,Books,Barton-Cruz,Eric Ford,23,Female,New Randy,1214.0099999999998,2024,6,26-35
O007362,2023-08-26,P00323,3,315.05,C01079,South,Site,Books,"Phillips, Sweeney and Mullen",Daniel King,69,Male,Wallaceview,945.1500000000001,2023,8,
O007363,2024-04-12,P00259,3,407.73,C01324,North,Radio,Clothing,Jones and Sons,Megan Brown,57,Female,West Michelle,1223.19,2024,4,66+
O007364,2024-03-20,P00262,3,476.93,C01713,West,Least,Home,Garcia Group,Steven Wise,67,Female,New Robert,1430.79,2024,3,
O007365,2025-01-09,P00307,2,217.81,C01961,East,Outside,Books,Taylor LLC,Michael Schroeder,60,Male,Lake Michael,435.62,2025,1,66+
O007366,2023-05-14,P00182,6,320.31,C00761,North,Beautiful,Electronics,Morgan PLC,Nathaniel Hood,52,Female,Justinborough,1921.8600000000001,2023,5,56-65
O007367,2024-06-30,P00042,6,303.24,C01759,North,To,Electronics,"Johnson, Bailey and Smith",Andrea Pope,45,Female,West Larry,1819.44,2024,6,56-65
O007368,2024-10-11,P00138,4,189.62,C00806,North,Ever,Electronics,Hinton LLC,Sarah Ryan,23,Other,South Tylermouth,758.48,2024,10,26-35
O007369,2024-10-12,P00369,2,71.71,C01300,North,Two,Electronics,Wilson-Cross,Mallory Hernandez,26,Female,Port Robertfort,143.42,2024,10,36-45
O007370,2025-03-03,P00267,3,133.9,C00462,West,Among,Beauty,"King, Gomez and Martinez",Cynthia Holland,58,Female,New Robert,401.70000000000005,2025,3,66+
O007371,2023-05-16,P00452,4,408.56,C01719,South,Local,Clothing,"Carpenter, Moore and Hurst",Devin Lopez,26,Female,Emilyport,1634.24,2023,5,36-45
O007372,2025-02-02,P00284,1,483.04,C00435,West,Remember,Beauty,Bennett LLC,Katherine Moore,40,Female,North Paulview,483.04,2025,2,46-55
O007373,2023-12-17,P00104,3,323.0,C00838,North,Might,Home,"Phillips, Sweeney and Mullen",Alan Hanna,63,Female,New Daniel,969.0,2023,12,66+
O007374,2024-01-24,P00476,2,445.66,C00438,South,Open,Home,Watson-Lee,Kimberly Giles,48,Male,New Kylemouth,891.32,2024,1,56-65
O007375,2024-01-09,P00408,1,408.28,C01993,East,Just,Beauty,Wood-Johnson,Nicole Santana,62,Female,West Nicoleton,408.28,2024,1,66+
O007376,2024-09-29,P00162,5,411.47,C00880,West,Nearly,Books,Holden LLC,Nicole Walker,42,Female,Emilyport,2057.3500000000004,2024,9,46-55
O007377,2024-12-03,P00085,1,343.65,C01692,West,Score,Beauty,"Anderson, Nguyen and Graves",Mr. Robert Klein,49,Other,Moranfurt,343.65,2024,12,56-65
O007378,2024-01-09,P00008,2,137.13,C00418,West,Much,Books,Smith Ltd,Gregory Mack,53,Female,Smithview,274.26,2024,1,56-65
O007379,2024-12-16,P00219,2,73.44,C01684,West,Play,Beauty,Montes Ltd,Breanna Proctor,30,Male,Port Daniel,146.88,2024,12,36-45
O007380,2023-07-19,P00379,8,357.53,C00506,North,Security,Clothing,"Lucero, Martinez and Dalton",Michele Lowe,43,Other,North Chadview,2860.24,2023,7,46-55
O007381,2025-03-27,P00087,3,33.15,C00744,North,At,Beauty,Bennett LLC,Sharon Johnson,37,Other,West Jodyton,99.44999999999999,2025,3,46-55
O007382,2025-04-26,P00008,9,303.69,C00342,West,Much,Books,Smith Ltd,Catherine Adams,68,Female,West Lauren,2733.21,2025,4,
O007383,2023-11-16,P00112,7,447.94,C01065,South,Go,Toys,Snyder LLC,Tyler Fritz,18,Other,Francisfurt,3135.58,2023,11,26-35
O007384,2023-11-26,P00227,3,245.32,C01060,East,Then,Beauty,Thomas PLC,Jeffrey Cole,20,Male,Trevorton,735.96,2023,11,26-35
O007385,2025-03-10,P00303,9,397.12,C00608,South,Market,Beauty,Leach Group,Allison Vasquez,33,Male,East Jessica,3574.08,2025,3,36-45
O007386,2024-02-04,P00240,3,328.56,C00622,East,Serious,Beauty,"Phillips, Sweeney and Mullen",Cheyenne Johnson,42,Other,Kellyport,985.6800000000001,2024,2,46-55
O007387,2023-11-23,P00111,7,73.37,C00882,North,Officer,Electronics,"Murphy, Watkins and Miller",Bradley Mcdaniel,39,Other,Stephanieland,513.59,2023,11,46-55
O007388,2023-09-09,P00269,9,177.09,C00723,West,Blood,Books,"Carpenter, Moore and Hurst",Jeremy Lynch DVM,43,Male,Archertown,1593.81,2023,9,46-55
O007389,2023-09-17,P00276,1,132.24,C01461,East,Sign,Clothing,Hinton Group,Shari Campos,25,Male,Lake Christian,132.24,2023,9,36-45
O007390,2025-03-09,P00376,7,57.88,C00893,West,Kid,Home,Frank Ltd,James Hancock,57,Female,Hensonborough,405.16,2025,3,66+
O007391,2024-09-16,P00340,8,159.74,C00594,West,Your,Books,Garcia Group,Jennifer Long,38,Other,New Kristenville,1277.92,2024,9,46-55
O007392,2024-08-04,P00493,7,8.05,C00165,West,Weight,Toys,Rodriguez-Hoffman,Tonya Barron,34,Female,Derrickfurt,56.35000000000001,2024,8,36-45
O007393,2023-11-01,P00365,5,113.2,C01648,North,See,Electronics,Thomas PLC,Leonard Raymond,49,Female,East Frankland,566.0,2023,11,56-65
O007394,2023-08-29,P00023,8,353.39,C01840,North,Father,Clothing,Holden LLC,Morgan Blanchard,46,Other,Jacobborough,2827.12,2023,8,56-65
O007395,2025-03-23,P00451,4,128.3,C01075,South,White,Beauty,Alvarado-Callahan,Troy Carr,21,Male,North Leslie,513.2,2025,3,26-35
O007396,2025-02-08,P00335,2,68.67,C00798,North,Poor,Beauty,Giles-Rubio,Tyrone Mckee,37,Male,Lake Amberton,137.34,2025,2,46-55
O007397,2025-02-23,P00325,2,410.04,C00745,South,Government,Beauty,Navarro Inc,Samantha Morrow,49,Male,Josephtown,820.08,2025,2,56-65
O007398,2024-12-30,P00207,9,218.9,C01294,West,Stay,Books,Petersen-Olson,Christopher Schneider DDS,28,Other,New Jennifer,1970.1000000000001,2024,12,36-45
O007399,2023-12-20,P00479,7,203.47,C01152,South,Hit,Home,Wells-Randall,Christine Robertson,56,Other,Andreaton,1424.29,2023,12,66+
O007400,2024-09-15,P00223,2,448.99,C01502,South,Capital,Books,Williams and Sons,James Thomas,49,Other,Sophiaside,897.98,2024,9,56-65
O007401,2024-10-10,P00278,4,498.12,C01318,North,This,Electronics,"Stone, West and Burns",Connor Castillo,66,Female,Amandamouth,1992.48,2024,10,
O007402,2024-05-31,P00374,3,347.86,C01649,North,Science,Beauty,Wood-Johnson,Sarah Cohen,68,Male,West Steven,1043.58,2024,5,
O007403,2024-03-22,P00209,5,320.68,C00352,South,Top,Clothing,Calhoun-Rivers,Sharon Fuller,47,Male,Figueroaview,1603.4,2024,3,56-65
O007404,2024-04-20,P00147,1,80.31,C00157,West,Wind,Books,Brown-Johnson,Darren Campbell,63,Other,West Steven,80.31,2024,4,66+
O007405,2023-09-04,P00353,5,181.53,C01967,North,Be,Beauty,Martinez-Wilson,David Rodriguez,54,Female,Kellyport,907.65,2023,9,56-65
O007406,2023-06-17,P00370,2,180.41,C00158,South,Join,Electronics,Brown-Davidson,Linda Noble,28,Male,North Leslie,360.82,2023,6,36-45
O007407,2024-11-07,P00082,1,363.37,C00839,North,Either,Books,Petersen-Olson,Elizabeth Leon,26,Other,Smithview,363.37,2024,11,36-45
O007408,2024-02-20,P00459,3,42.43,C01966,West,Ready,Beauty,"Phillips, Sweeney and Mullen",Mr. Jacob Flynn Jr.,52,Female,South Jeffrey,127.28999999999999,2024,2,56-65
O007409,2025-03-05,P00266,4,89.44,C01329,East,Manage,Electronics,"Hall, Thomas and Gibson",Matthew Roberson,33,Female,Lake Vernon,357.76,2025,3,36-45
O007410,2023-06-15,P00443,7,414.46,C00206,South,Maybe,Toys,Turner Group,Zachary Austin,34,Male,East Angelaburgh,2901.22,2023,6,36-45
O007411,2024-01-23,P00095,7,453.76,C00040,North,Suggest,Toys,"Henderson, Boyd and Shelton",Timothy Smith,64,Female,Lake Jennifer,3176.3199999999997,2024,1,66+
O007412,2023-07-25,P00261,9,217.21,C01113,East,Hard,Home,Smith Ltd,Shannon Collins,53,Male,Lake Christian,1954.89,2023,7,56-65
O007413,2023-10-14,P00173,2,464.71,C01101,North,Face,Books,Holden LLC,Daniel Williams,50,Male,West Nichole,929.42,2023,10,56-65
O007414,2024-08-30,P00162,1,380.17,C01743,West,Nearly,Books,Holden LLC,Frank Beck,47,Other,Reynoldsbury,380.17,2024,8,56-65
O007415,2024-12-18,P00482,5,412.66,C01688,South,Where,Books,Wilson-Cross,Roger Taylor,28,Other,East Karen,2063.3,2024,12,36-45
O007416,2025-02-19,P00144,6,164.87,C00470,East,Case,Electronics,Giles-Rubio,Brandi Jimenez,62,Male,Justinchester,989.22,2025,2,66+
O007417,2025-02-20,P00255,3,22.56,C00754,North,Ever,Books,Rodriguez-Hoffman,Kelly Andrews,60,Female,Smithhaven,67.67999999999999,2025,2,66+
O007418,2023-05-31,P00195,8,144.31,C00015,East,Experience,Electronics,Turner Group,Jason Brown,37,Other,East Jessica,1154.48,2023,5,46-55
O007419,2023-09-07,P00446,9,406.73,C00061,South,Industry,Clothing,Barton-Cruz,Diane Gordon DVM,47,Male,Rowefurt,3660.57,2023,9,56-65
O007420,2023-12-27,P00169,9,359.77,C01744,South,Perform,Beauty,Rodriguez-Brown,Robert Holland,32,Other,North Alexander,3237.93,2023,12,36-45
O007421,2024-12-31,P00145,8,297.41,C00724,South,Under,Books,Watson-Lee,Alexander York,29,Male,Reynoldsbury,2379.28,2024,12,36-45
O007422,2024-10-30,P00078,5,169.56,C01326,South,Minute,Books,Navarro Inc,Michelle Montgomery,47,Female,Smithview,847.8,2024,10,56-65
O007423,2023-06-23,P00150,6,126.32,C01343,North,Be,Electronics,Bass-Bolton,David Frederick,45,Other,Hebertburgh,757.92,2023,6,56-65
O007424,2023-11-17,P00382,6,375.33,C01812,West,Like,Books,Fuentes Inc,Donald Williams,31,Other,Mccallberg,2251.98,2023,11,36-45
O007425,2024-06-14,P00332,2,380.5,C01688,West,Sound,Home,Cooper-Haley,Roger Taylor,28,Other,East Karen,761.0,2024,6,36-45
O007426,2024-08-17,P00082,9,43.0,C01491,West,Either,Books,Petersen-Olson,Meghan Carter,55,Male,Kellyport,387.0,2024,8,66+
O007427,2023-05-13,P00499,3,239.98,C01256,South,Note,Clothing,Kirby PLC,Matthew Gibson,47,Male,New Elizabeth,719.9399999999999,2023,5,56-65
O007428,2024-10-16,P00112,9,236.82,C01489,East,Go,Toys,Snyder LLC,Brittney Baker,21,Male,East Sonya,2131.38,2024,10,26-35
O007429,2023-08-13,P00058,6,454.72,C01827,West,Tree,Beauty,Baxter PLC,Fernando Galloway,62,Other,Archertown,2728.32,2023,8,66+
O007430,2024-09-24,P00487,1,302.9,C01762,East,Science,Clothing,"Sanchez, Fischer and Carter",Shannon Fox,39,Other,Wandaborough,302.9,2024,9,46-55
O007431,2023-06-25,P00038,1,205.7,C01716,South,Bit,Electronics,Frank Ltd,Victoria Sanchez PhD,45,Other,Jacobborough,205.7,2023,6,56-65
O007432,2023-09-08,P00203,8,320.83,C00813,East,Last,Electronics,Alvarado-Callahan,Michael Jones,28,Female,West Michelle,2566.64,2023,9,36-45
O007433,2025-01-13,P00362,6,299.3,C01261,West,Public,Books,"Johnson, Bailey and Smith",Michael Brown,18,Male,Philipberg,1795.8000000000002,2025,1,26-35
O007434,2023-05-16,P00259,9,436.22,C00803,North,Radio,Clothing,Jones and Sons,Cassie Salinas,59,Other,Port Donna,3925.9800000000005,2023,5,66+
O007435,2024-05-20,P00121,4,120.2,C01335,North,Field,Clothing,Rodriguez-Hoffman,Brett Williams,23,Female,South James,480.8,2024,5,26-35
O007436,2024-08-17,P00216,6,201.17,C01510,East,Where,Home,"Williams, Gould and Lewis",Jacob Davis,57,Female,Davisport,1207.02,2024,8,66+
O007437,2025-04-07,P00199,2,163.71,C01425,West,Hot,Clothing,Thomas-Wu,Joshua Glenn,58,Female,Millermouth,327.42,2025,4,66+
O007438,2023-09-21,P00021,2,338.75,C01150,North,Mother,Toys,Brock LLC,Sarah Whitney,34,Male,North Ana,677.5,2023,9,36-45
O007439,2023-08-25,P00021,7,367.27,C00183,East,Mother,Toys,Brock LLC,Scott Richards,36,Male,Scottstad,2570.89,2023,8,46-55
O007440,2023-12-24,P00190,5,17.48,C00769,East,Through,Toys,"Mcdonald, Chen and Morgan",Carolyn James,46,Female,Smithview,87.4,2023,12,56-65
O007441,2023-12-25,P00359,1,437.26,C01446,East,Collection,Beauty,"Klein, Robinson and Miller",Adrian King,23,Female,West Jacob,437.26,2023,12,26-35
O007442,2023-10-02,P00390,7,248.36,C00045,West,Message,Books,Rodriguez-Brown,Alexander Graham,43,Other,Rowefurt,1738.52,2023,10,46-55
O007443,2025-05-07,P00050,2,155.06,C00898,North,Four,Electronics,Jenkins-Carr,Jay Guerrero,19,Other,Janetborough,310.12,2025,5,26-35
O007444,2024-02-02,P00326,8,216.74,C01282,East,Single,Books,Rodriguez-Brown,John Bond,40,Other,Baileyfurt,1733.92,2024,2,46-55
O007445,2024-06-05,P00374,5,444.7,C01788,South,Science,Beauty,Wood-Johnson,Ernest Walker,69,Other,North Mark,2223.5,2024,6,
O007446,2023-07-20,P00337,5,242.22,C00743,South,Report,Books,Foster-Kelley,David Lutz,55,Female,Timothybury,1211.1,2023,7,66+
O007447,2024-09-02,P00461,9,77.8,C01079,South,Technology,Beauty,Scott-Johnson,Daniel King,69,Male,Wallaceview,700.1999999999999,2024,9,
O007448,2024-02-02,P00407,9,321.02,C01165,East,Task,Clothing,Wells-Randall,Leslie Daugherty,63,Female,Lake Crystalstad,2889.18,2024,2,66+
O007449,2023-06-09,P00245,2,22.36,C01068,North,Such,Clothing,Garcia Group,Alexander Gomez,61,Other,Fischerview,44.72,2023,6,66+
O007450,2024-01-26,P00179,5,265.63,C00829,North,Whom,Toys,Jenkins-Carr,Andrew Buckley,58,Other,New Nicolemouth,1328.15,2024,1,66+
O007451,2024-08-19,P00208,4,84.47,C01561,South,Child,Toys,Smith Ltd,Michael Reyes,45,Other,West Christopher,337.88,2024,8,56-65
O007452,2023-07-16,P00296,1,201.52,C01472,North,Buy,Toys,"Shaw, Berry and Gregory",Krystal Morris,25,Male,Derrickfurt,201.52,2023,7,36-45
O007453,2023-05-25,P00453,4,484.82,C00345,North,Such,Beauty,Robbins-Roman,Stacy Vega,62,Female,West Brian,1939.28,2023,5,66+
O007454,2024-01-19,P00424,8,265.9,C00488,West,Series,Beauty,"Sanchez, Fischer and Carter",Jennifer Garcia,46,Other,Josephton,2127.2,2024,1,56-65
O007455,2023-12-24,P00274,5,99.87,C01928,East,Her,Electronics,"Harris, Crawford and Scott",Alexandra Murray,28,Female,Danahaven,499.35,2023,12,36-45
O007456,2023-11-23,P00433,9,226.89,C00704,South,By,Clothing,"Henderson, Boyd and Shelton",Steven Harris,30,Male,North Alexander,2042.0099999999998,2023,11,36-45
O007457,2025-03-09,P00352,2,341.99,C00543,West,Rather,Books,Rodriguez-Hoffman,Kimberly Harris,68,Male,Browningview,683.98,2025,3,
O007458,2024-05-15,P00027,4,469.96,C00848,West,Present,Books,"Johnson, Bailey and Smith",Sean Jackson,43,Female,Samuelstad,1879.84,2024,5,46-55
O007459,2025-03-21,P00030,8,285.48,C00084,East,Where,Home,Giles-Rubio,Melissa Holland,29,Male,North Ashleestad,2283.84,2025,3,36-45
O007460,2023-09-23,P00140,3,460.31,C01083,South,Authority,Home,Hinton Group,Laura Page,36,Male,Scottshire,1380.93,2023,9,46-55
O007461,2025-05-08,P00384,8,103.87,C01076,East,Event,Home,Rodriguez-Brown,Gary Brooks,65,Other,Lake Vernon,830.96,2025,5,
O007462,2023-09-26,P00231,1,441.24,C01345,North,Benefit,Toys,Barton-Cruz,Destiny Johnson,45,Female,New Williamstad,441.24,2023,9,56-65
O007463,2024-06-01,P00322,7,400.8,C01903,South,Lot,Electronics,Allen Ltd,Shelly Cooper,60,Male,Morganport,2805.6,2024,6,66+
O007464,2024-10-29,P00379,8,475.22,C00516,West,Security,Clothing,"Lucero, Martinez and Dalton",Nancy Smith,63,Other,Crystaltown,3801.76,2024,10,66+
O007465,2023-11-30,P00499,5,316.63,C00293,North,Note,Clothing,Kirby PLC,Thomas Howe,26,Female,New Jasonstad,1583.15,2023,11,36-45
O007466,2025-02-12,P00414,6,46.17,C01740,South,Share,Electronics,Calhoun-Rivers,Emily Meyer,29,Male,Hebertburgh,277.02,2025,2,36-45
O007467,2024-04-20,P00303,7,297.99,C00115,North,Market,Beauty,Leach Group,Kenneth Perez,42,Male,Port Davidfurt,2085.9300000000003,2024,4,46-55
O007468,2024-12-06,P00254,3,27.39,C01845,South,Thing,Home,Johnson Group,Heather Henry,46,Male,South Joel,82.17,2024,12,56-65
O007469,2023-07-29,P00236,7,363.67,C01827,East,Police,Books,Elliott Ltd,Fernando Galloway,62,Other,Archertown,2545.69,2023,7,66+
O007470,2023-07-05,P00049,6,14.95,C00902,West,Leader,Home,Smith PLC,Janet Williams,26,Male,South Michelle,89.69999999999999,2023,7,36-45
O007471,2024-05-02,P00120,8,29.35,C00935,North,People,Home,Scott-Johnson,Lisa Powell,26,Other,South Richardmouth,234.8,2024,5,36-45
O007472,2024-02-06,P00231,2,442.67,C01050,North,Benefit,Toys,Barton-Cruz,Scott Cook,66,Female,Smithbury,885.34,2024,2,
O007473,2023-12-20,P00052,7,455.21,C01458,West,Push,Beauty,Roberts PLC,Adrian Thomas,43,Other,Reynoldsbury,3186.47,2023,12,46-55
O007474,2025-05-05,P00384,3,396.11,C00388,East,Event,Home,Rodriguez-Brown,Melissa Phelps,19,Male,New Williamstad,1188.33,2025,5,26-35
O007475,2023-08-23,P00004,5,89.15,C00088,North,Voice,Books,Barton-Cruz,Ruth Castillo,62,Female,East Frankland,445.75,2023,8,66+
O007476,2023-12-29,P00338,8,217.9,C01282,West,Her,Electronics,Sandoval Inc,John Bond,40,Other,Baileyfurt,1743.2,2023,12,46-55
O007477,2024-01-27,P00319,8,30.6,C00739,East,Option,Clothing,"Jones, Powell and Murphy",Gabrielle Best,64,Other,New Courtneyberg,244.8,2024,1,66+
O007478,2025-04-25,P00466,1,418.93,C00900,North,Try,Electronics,Garcia Group,Mr. George Williams,43,Male,West Jacob,418.93,2025,4,46-55
O007479,2023-07-14,P00005,6,141.21,C00875,East,Kitchen,Books,"Estrada, Armstrong and Robinson",Jeremy Woods,67,Female,Callahanport,847.26,2023,7,
O007480,2023-12-28,P00467,7,302.99,C00227,North,Clear,Books,Cooper-Haley,Joshua Krause,60,Female,Port Donna,2120.9300000000003,2023,12,66+
O007481,2025-02-15,P00082,5,446.53,C01622,West,Either,Books,Petersen-Olson,Alicia Chen,23,Other,Moodytown,2232.6499999999996,2025,2,26-35
O007482,2024-02-12,P00227,3,493.76,C01900,South,Then,Beauty,Thomas PLC,Jessica Palmer,55,Male,Petersonhaven,1481.28,2024,2,66+
O007483,2024-01-25,P00196,1,289.04,C01613,East,But,Beauty,Kirby PLC,Marvin Schaefer,68,Female,Lake Annettebury,289.04,2024,1,
O007484,2024-03-02,P00414,8,482.03,C01679,South,Share,Electronics,Calhoun-Rivers,Michelle Thomas,39,Male,South Rickychester,3856.24,2024,3,46-55
O007485,2023-06-18,P00050,1,178.39,C00607,East,Four,Electronics,Jenkins-Carr,Bradley Yates,23,Other,Josephtown,178.39,2023,6,26-35
O007486,2023-09-15,P00114,4,353.84,C00359,South,Win,Electronics,"Murphy, Watkins and Miller",Ashley Weeks,39,Female,Lake Amberton,1415.36,2023,9,46-55
O007487,2023-09-13,P00148,1,291.04,C00213,West,American,Electronics,Livingston-Walls,Hannah Adams,38,Female,Davisport,291.04,2023,9,46-55
O007488,2024-07-22,P00303,2,346.72,C00153,West,Market,Beauty,Leach Group,David Castillo,37,Male,New Robert,693.44,2024,7,46-55
O007489,2024-02-24,P00339,8,112.67,C00841,East,Performance,Electronics,Turner Group,Charles Conley,57,Male,Rodriguezport,901.36,2024,2,66+
O007490,2023-06-12,P00296,9,431.59,C00824,East,Buy,Toys,"Shaw, Berry and Gregory",Chase Palmer,56,Male,North Donna,3884.31,2023,6,66+
O007491,2023-12-15,P00331,6,370.98,C01686,East,Education,Electronics,"Stone, West and Burns",Emily Peterson,65,Female,North Ana,2225.88,2023,12,
O007492,2025-02-04,P00126,6,241.92,C01293,South,Image,Home,Montes Ltd,Joseph Wong,22,Male,New Nicolemouth,1451.52,2025,2,26-35
O007493,2023-06-20,P00222,6,235.88,C00892,East,Agreement,Toys,"Stone, West and Burns",Shane Williams,49,Male,Callahanport,1415.28,2023,6,56-65
O007494,2024-03-28,P00201,1,386.34,C01402,East,Conference,Toys,Smith Ltd,Tony Warren,29,Other,South Rickychester,386.34,2024,3,36-45
O007495,2024-01-22,P00127,2,452.69,C00249,South,Free,Books,Watson-Lee,Christopher Wagner,27,Other,Fischerview,905.38,2024,1,36-45
